Host Name,OS,OS - EOL RATING,LOCATION,REGION,System Classification,Applications / Business Processes / functions ,"VBP, DR, or SLA",Brand,Model,Type / Product #,Serial Number,MODEL - EOL RATING,MODEL,Location Address,Location,
DC020IEDU11,W2003,EXIT,IE - Dublin,EUTD,Production,Domain Controller,BRONZE,HP,Proliant DL360 G4,378705-421,GBJ54600PN,EXIT,DL360 G4,"Astellas Ireland Co., Limited Damastown Road Damastown Industrial Park Mulhuddart Dublin 15",Ireland / Dublin,
IS010IEDU11,W2003,EXIT,IE - Dublin,EUTD,Production,AST_RSM_IEDU1_IS_PRD,BRONZE,HP,Proliant DL380 G4,,GB8551TV1B,MAINSTREAM,DL380 G4,"Astellas Ireland Co., Limited Damastown Road Damastown Industrial Park Mulhuddart Dublin 15",Ireland / Dublin,
AS070IEDU11,W2003,EXIT,IE - Dublin,EUTD,Production,SAP BI DEV Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
AS080IEDU11,W2003,EXIT,IE - Dublin,EUTD,Production,SAP BI QA Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
AS090IEDU11,W2003,EXIT,IE - Dublin,EUTD,Production,SAP BI PROD Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
DC050IEDU11,W2003,EXIT,IE - Dublin,EUTD,Production,DC for QC VLAN,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
DC060IEDU11,W2003,EXIT,IE - Dublin,EUTD,Production,DC for QC VLAN,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
PS030IEDU11,W2003,EXIT,IE - Dublin,EUTD,Production,Print Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
YICL-BMS1,W2003,EXIT,IE - Dublin,EUTD,Production,Building Management System,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
YICL-BMS2,W2003,EXIT,IE - Dublin,EUTD,Production,Building Management System,SILVER,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
YICL_AV,W2003,EXIT,IE - Dublin,EUTD,Production,Enterprise Anti-Virus Server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
EUPDUBPLDT010,W2008,SUNSET,IE - Dublin,EUTD,Non- Production,SCCM/AV/RADIUS Server,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
EUPDUBPLDC010,W2008,SUNSET,IE - Dublin,EUTD,Production,Domain Controller,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
EUPDUBPLVS010,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,Hyper V Physical Server,BRONZE,HP,Proliant DL380 G6,,CZC9468RFD,SUNSET,DL380 G6,"Astellas Ireland Co., Limited Damastown Road Damastown Industrial Park Mulhuddart Dublin 15",Ireland / Dublin,
EUPDUBHQDT010,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,"EMC,DFS",BRONZE,HP,Proliant DL380 G6,491335-421,CZ20257VN9,SUNSET,DL380 G6,"Ireland / Astellas Ireland Co, Limited / Dublin / 2nd Floor, 5 Waterside, CityWest Business Campus / IT Raum 01 / Rack1",Ireland / Dublin,
MAPDUBPLDC010,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,Manufacturing DC,,HP,Proliant DL380P G8,Unknown,CZ23080472,MAINSTREAM,DL380P G8,"Astellas Ireland Co., Limited Damastown Road Damastown Industrial Park Mulhuddart Dublin 15",Ireland / Dublin,
eupdubhqmn010,W2008 R2,SUNSET,IE - DUBLIN,EUTD,PRODUCTION,SCCM 2012 DISTRIBUTION POINT SERVER,,LENOVO,FT2,N/A,06GFHEL,UNKNOWN,UNKNOWN,"Damastown Rd                                      Industrial Park, Mulhuddart                                                15        DUBLIN 15                          D  IRELAND",IE - DUBLIN,
AS050IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,Opentext,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
AS110IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,Empower 3,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
AS040IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,Kofax,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
AS030IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,AST_SERVICE_Z_AD-ONLY,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
DB020IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,SQL Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
AS070IEKI11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,SAP DR Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
TS220IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,Empower 3 Citrix Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
SM030IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,vCentre Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
SM040IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,SAN Mgmt Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
SM050IEDU11,W2008 R2,SUNSET,IE - Dublin,EUTD,Production,SAN Mgmt Backup Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
FS040IEDU11,W2012,MAINSTREAM,IE - Dublin,EUTD,Production,File Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
ie1d0168,WIN XP,UNKNOWN,IE - DUBLIN,EUTD,PRODUCTION,0,,HPC,BL465C G7,N/A,CZ3211BH4E,SUNSET,BL465c G7,"Kerry Plant, Killorglin,Co                                                                                                   25        KERRY                              KY IRELAND",IE - DUBLIN,
ENTERPRISE_BDC,WINNT,EXIT,IE - Dublin,EUTD,Production,BDC Server for Enterprise Domain,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
YICL-PDC,WINNT,EXIT,IE - Dublin,EUTD,Production,Enterprise PDC,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Dublin,
VM071IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH4E,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM072IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BENB,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM081IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH4H,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM082IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BEND,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM091IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH4P,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM092IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BENL,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM101IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH4S,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM102IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BENN,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM111IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH50,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM112IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ221006TL,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM121IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH52,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM122IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BENY,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM131IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH4K,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM132IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BENF,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM141IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH4M,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM142IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BENJ,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM151IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH4V,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM152IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BENR,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM161IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH4X,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM162IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BENT,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM171IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BH54,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM172IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZ3211BEP1,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM181IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZJ22208ZL,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
VM182IEKI11,ESXi 5.0,SUNSET,IE - Kerry,EUTD,Production,ESXI5 VMware hosts,GOLD,HP,ProLiant BL465c G7,Unknown,CZJ22208ZN,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
DC010IEKI11,W2003,EXIT,IE - Kerry,EUTD,Production,Domain Controller,GOLD,HP,Proliant DL360 G4,378705-421,GBJ54600PP,EXIT,DL360 G4,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
DC020IEKI11,W2003,EXIT,IE - Kerry,EUTD,Production,Domain Controller,GOLD,HP,Proliant DL360 G4,378705-421,GBJ61005A9,EXIT,DL360 G4,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
IS010IEKI11,W2003,EXIT,IE - Kerry,EUTD,Production,Infrastructure Server/Trend Anti Virus/File Server,GOLD,HP,Proliant DL380 G4,Unknown,GB8551TV0Y,MAINSTREAM,DL380 G4,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
EUPKILPLDT010,W2008,SUNSET,IE - Kerry,EUTD,Production,SCCM/AV/RADIUS Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
EUPKILPLDC010,W2008,SUNSET,IE - Kerry,EUTD,Production,Domain Controller,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
DB100IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Oracle server for SAP IED and QAS,GOLD,HP,ProLiant BL465c G7,Unknown,CZ221006TS,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
DB111IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Node 1 of Oracle Server Cluster for SAP ECC PROD (P11),,HP,ProLiant BL465c G7,Unknown,CZ223815RB,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
DB112IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Node 2 of Oracle Server Cluster for SAP ECC PROD (P11),,HP,ProLiant BL465c G7,Unknown,CZ22381KCH,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
SM060IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Tape Backup Server,GOLD,Physical,ProLiant BL465c G7,Unknown,CZ3211BENW,SUNSET,BL465c G7,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
MAPKILPLDC010,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Manufacturing Domain Controller,,HP,ProLiant DL 380,Unknown,CZ23080474,EXIT,DL380 ,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
EUPKILPLVS010,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Hyper V Physical Server,GOLD,HP,Proliant DL380 G8,,CZC9474MP9,MAINSTREAM,DL380 G8,"Astellas Ireland Co., Limited Kilorglin County Kerry",Ireland / Killorglin Co. Kerry,
AS190IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Validation,Validation - Background Processes Server (MES),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS200IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Jboss Server (MES),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS210IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Background Processes Server  (MES),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS270IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Jboss Server (Serialisation),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS280IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Citrix 1 Server (Serialisation),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS300IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,SAP IED Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS310IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,SAP QAS Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS320IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Oracle and  SAP Server for SAP DGR (IVD),,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS331IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Node 1 of SAP Server Cluster for SAP ECC PROD (P11),,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS332IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Node 2 of SAP Server Cluster for SAP ECC PROD (P11),,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS341IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Node 1 of SAP Server Cluster for SAP GRC  PROD (IVP),,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS342IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Node 2 of SAP Server Cluster for SAP GRC  PROD (IVP),,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS360IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Astellas Cloud  Application Server,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS370IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,HR Records Management Server ,,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
DB020IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,VMware SQL Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
DB050IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Oracle DB Server (MES),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
DB090IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Oracle DB Server (Serialisation),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
FS040IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Production File Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
SM030IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,vCentre Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
SM040IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,SAN Management Server (Site 1),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
SM050IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,SAN Management Server (Site 2),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
TS040IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Citrix 1 Server (MES),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
TS080IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Development,Development - Citrix 1 Server (Serialisation),GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
AS390IEKI11,W2008 R2,SUNSET,IE - Kerry,EUTD,Production,Line Server2 for BL4,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
FS010IEKI11,W2012,MAINSTREAM,IE - Kerry,EUTD,Production,File Server,GOLD,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Ireland / Killorglin Co. Kerry,
EUPMILHQDT010,W2008,SUNSET,IT - Italy,APEL,Production,AST_SEP / AST_SCCM,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Italy / Italy,
EUPMILHQVS010,W2008 R2,SUNSET,IT - Italy,APEL,Production,AST_SYSTEM_HYPERV_RSM_PRD,BRONZE,HP,Proliant DL380 G6,491335-421,CZC9474MNT,SUNSET,DL380 G6,"Via del Bosco Rinnovato, 6 Edificio U7 Livello 04 20090 Assago-Milanofiori Nord (Milano)",Italy / Italy,
EUPMILHQAP010,W2008 R2,SUNSET,IT - Italy,APEL,Production,AST_RSM_APIT_APP_TLQLAN_PRD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Italy / Italy,
EUPMILHQAP020,W2008 R2,SUNSET,IT - Italy,APEL,Production,AST_RSM_APIT_APP_DB_DOCSWEB_PRD,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Italy / Italy,
EUPMILHQDC010,W2008,SUNSET,IT - Milan,,Production,Domain Controller,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Italy / Italy,
EUPMILHQFS010,W2008 R2,SUNSET,IT - Milan,,Production,"EMC,DFS",BRONZE,HP,Proliant DL380 G7,583969-421,CZ21350522,MAINSTREAM,DL380 G7,"Italy / Astellas Pharma Europe Ltd. / Assago-Milanofiori Nord (Milano) / Via del Bosco Rinnovato, 6 - Edificio U7 - Livello 04 / IT Raum 01 / Rack 01",Italy / Italy,
JPPOSALCAP020,W2008,SUNSET,JP - Cosmo,API,Production,,,,,,,SUNSET,DL380 G6,,,
JPPOSALCAP010,W2008,SUNSET,JP - Cosmo,API,Production,,,,,,,SUNSET,DL380 G6,,,
APIUXES1 ESM,GNU/LINUX 2.4.21,MAINSTREAM,JP - Kashima,API,Production,,,,,,,EXIT,DL360 G3,,,
JPPOSAKSVS020,W2008,SUNSET,JP - Kashima,API,Production,,,,,,,SUNSET,DL360 G6,,,
JPPOSAKSVS010,W2008,SUNSET,JP - Kashima,API,Production,,,,,,,SUNSET,DL360 G6,,,
JPPOSAKSDT030,W2008 R2,SUNSET,JP - Kashima,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,
JPPOSAKSDT020,W2008 R2,SUNSET,JP - Kashima,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,
JPPNGOKYDT010,W2008 R2,SUNSET,JP - Kiyosu,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,
JPPNGOKYDH010,W2012,MAINSTREAM,JP - Kiyosu,API,Production,,,,,,,MAINSTREAM,DL360e G8,,,
JPPUKYRCDT010,W2008,SUNSET,JP - Kyoto,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,
JPPUKYRCDH010,W2012,MAINSTREAM,JP - Kyoto,API,Production,,,,,,,MAINSTREAM,DL360e G8,,,
SCNTRAP610,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
SCNTRDB621,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
SCNTRDB631,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
SCNTRAP620,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
SCNTRDB622,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
SCNTRDB632,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
SCNTRAP630,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
SCNTRSN120,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
SCNTRSN130,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c,,,
GLPTYOCTWB080,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c G6,,,
GLPTYOCTDB090,W2008,SUNSET,JP - Makuhari DC,API,Pre-Production,,,,,,,SUNSET,BL460c G6,,,
GLPTYOCTWB090,W2008,SUNSET,JP - Makuhari DC,API,Pre-Production,,,,,,,SUNSET,BL460c G6,,,
GLPTYOCTBK010,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c G6,,,
GLPTYOCTDB080,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c G6,,,
SCNTRAP781,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c G6,,,
SCNTRAP772,W2008,SUNSET,JP - Makuhari DC,API,Production,,,,,,,SUNSET,BL460c G6,,,
